loss,iou,epoch,step
0.32228249311447144,0.8652139782905579,44,629
0.3062768578529358,0.8486498534679413,45,643
0.4025190770626068,0.8169549703598022,46,649
0.3134034276008606,0.8649695575237274,46,657
0.35254719853401184,0.8353160619735718,47,671
0.3122587502002716,0.8585250318050385,48,685
0.5606013536453247,0.7230288982391357,49,699
0.3270326256752014,0.8655333995819092,49,699
0.3508874773979187,0.8387596130371093,50,713
0.3424428105354309,0.862074327468872,51,727
0.289691299200058,0.8698322176933289,52,741
0.23699021339416504,0.892730176448822,53,749
0.31973329186439514,0.8667232811450958,53,755
0.31103357672691345,0.8602386713027954,54,769
0.34639155864715576,0.8452072143554688,55,783
0.3028241991996765,0.8497979521751404,56,797
0.2683681845664978,0.8793150782585144,57,799
0.3061354160308838,0.8657733857631683,57,811
0.3073872923851013,0.8394143342971802,58,825
0.2821829915046692,0.8697810113430023,59,839
0.3496699035167694,0.823114275932312,60,849
0.3032488226890564,0.8450595796108246,60,853
0.3181241750717163,0.8576499283313751,61,867
0.29953065514564514,0.8675866782665252,62,881
0.28489798307418823,0.8618885636329651,63,895
0.3266281187534332,0.8415057063102722,64,899
0.3348894417285919,0.8670587539672852,64,909
0.35178402066230774,0.809598731994629,65,923
0.2825995087623596,0.8728832364082336,66,937
0.19393646717071533,0.924511194229126,67,949
0.3249250054359436,0.8666580736637115,67,951
0.2905500531196594,0.8696273505687714,68,965
0.30475860834121704,0.8571221709251404,69,979
0.27641838788986206,0.8690890371799469,70,993
0.21297356486320496,0.9170783758163452,71,999
0.2980862259864807,0.8680767834186554,71,1007
0.3008064925670624,0.8613859355449677,72,1021
0.3119013011455536,0.8528930008411407,73,1035
0.16691485047340393,0.9373321533203125,74,1049
0.29778939485549927,0.8680441737174988,74,1049
0.3077056109905243,0.8631800889968873,75,1063
0.28296107053756714,0.8671486437320709,76,1077
0.38530516624450684,0.8691033899784089,77,1091
0.2591869831085205,0.8725780248641968,78,1099
0.2978631854057312,0.8686079442501068,78,1105
0.28717485070228577,0.8693265914916992,79,1119
0.2933014929294586,0.8510939180850983,80,1133
0.3018849790096283,0.8731240391731262,81,1147
0.1436436027288437,0.9305948615074158,82,1149
0.3244220018386841,0.8680340230464936,82,1161
0.311666876077652,0.87052600979805,83,1175
0.37526026368141174,0.7995030224323273,84,1189
0.19548611342906952,0.9192233085632324,85,1199
0.30382513999938965,0.8445000767707824,85,1203
0.29977384209632874,0.8696387887001038,86,1217
0.2928265929222107,0.8652007162570954,87,1231
0.3074398636817932,0.8590809345245362,88,1245
0.38942813873291016,0.8049920797348022,89,1249
0.3935874104499817,0.8670754730701447,89,1259
0.327271968126297,0.8424111723899841,90,1273
0.2812165915966034,0.8669910073280335,91,1287
0.26313555240631104,0.8697749972343445,92,1299
0.3428972363471985,0.8613048195838928,92,1301
0.28743666410446167,0.868128752708435,93,1315
0.36485791206359863,0.8117243766784668,94,1329
0.2718585133552551,0.8758854866027832,95,1343
0.18559440970420837,0.9203182458877563,96,1349
0.32290053367614746,0.8518706619739532,96,1357
0.3133816123008728,0.8770269513130188,97,1371
0.26727017760276794,0.8731698036193848,98,1385
0.34165871143341064,0.860460638999939,99,1399
0.31793302297592163,0.870610237121582,99,1399
0.30950862169265747,0.8717229545116425,100,1413
0.3060470223426819,0.8360386908054351,101,1427
0.32870930433273315,0.8718233704566956,102,1441
0.20759782195091248,0.8981394171714783,103,1449
0.29166170954704285,0.8784521222114563,103,1455
0.327621728181839,0.8243236422538758,104,1469
0.30328306555747986,0.8668092966079712,105,1483
0.30055591464042664,0.8718418776988983,106,1497
0.18847167491912842,0.9136873483657837,107,1499
0.3232036232948303,0.8762351214885712,107,1511
0.3316774368286133,0.8691154897212983,108,1525
0.3374381959438324,0.8563129782676697,109,1539
0.3234858214855194,0.8489866256713867,110,1549
0.3425321578979492,0.8673545598983765,110,1553
0.3051961064338684,0.8724585771560669,111,1567
0.3615206182003021,0.853989988565445,112,1581
0.39096757769584656,0.7958586275577545,113,1595
0.18494664132595062,0.9244450330734253,114,1599
0.3076348900794983,0.8527291178703308,114,1609
0.30871185660362244,0.8664386153221131,115,1623
0.3460492491722107,0.8680842518806458,116,1637
0.26852530241012573,0.8676515817642212,117,1649
0.313028484582901,0.8672013640403747,117,1651
0.32589036226272583,0.8689541518688202,118,1665
0.3077237010002136,0.8646238029003144,119,1679
0.3365723490715027,0.8737157642841339,120,1693
0.13206687569618225,0.9535192847251892,121,1699
0.30377092957496643,0.8762215316295624,121,1707
0.29742950201034546,0.8767786026000977,122,1721
0.3851199746131897,0.8415060937404633,123,1735
0.1892261803150177,0.9255384206771851,124,1749
0.28414246439933777,0.8779406726360321,124,1749
0.3040994107723236,0.8770123362541199,125,1763
0.3464481830596924,0.8748417913913726,126,1777
0.2806890606880188,0.8670021593570709,127,1791
0.1685573160648346,0.9117501974105835,128,1799
0.34731489419937134,0.8386380314826966,128,1805
0.36236533522605896,0.8706219077110291,129,1819
0.304036945104599,0.8735205829143524,130,1833
0.28916728496551514,0.8576894640922547,131,1847
0.16462785005569458,0.9310752153396606,132,1849
0.4171530306339264,0.7997649669647217,132,1861
0.31271395087242126,0.8731061279773712,133,1875
0.3356098532676697,0.8716812849044799,134,1889
0.18341147899627686,0.9189178347587585,135,1899
0.28380024433135986,0.8653717517852784,135,1903
0.3448461890220642,0.8618661463260651,136,1917
0.38899698853492737,0.8227624654769897,137,1931
0.3548296093940735,0.8744656145572662,138,1945
0.31415173411369324,0.8473049998283386,139,1949
0.3004038333892822,0.8771587133407592,139,1959
0.40643101930618286,0.8678996384143829,140,1973
0.33567583560943604,0.8465019643306733,141,1987
0.1442645788192749,0.9381622076034546,142,1999
0.28031808137893677,0.8776209354400635,142,2001
0.3006154000759125,0.8748451113700867,143,2015
0.3722308576107025,0.8650632560253143,144,2029
0.32821741700172424,0.8448071181774139,145,2043
0.23809537291526794,0.8705676794052124,146,2049
0.36468377709388733,0.8436885893344879,146,2057
0.3410240113735199,0.8287999033927917,147,2071
0.35553881525993347,0.8622347891330719,148,2085
0.14270535111427307,0.935688853263855,149,2099
0.37319374084472656,0.872292947769165,149,2099
0.3652610778808594,0.8366316199302674,150,2113
0.3025176525115967,0.875419282913208,151,2127
0.33008772134780884,0.8718297779560089,152,2141
0.14763373136520386,0.938287615776062,153,2149
0.3626014292240143,0.8560562789440155,153,2155
0.2910102307796478,0.8748461604118347,154,2169
0.32134175300598145,0.8672559678554534,155,2183
0.3845003545284271,0.8649908125400543,156,2197
0.14427843689918518,0.9383701086044312,157,2199
0.3062717914581299,0.8613496363162995,157,2211
0.2914458215236664,0.8613611578941345,158,2225
0.38678115606307983,0.8721324920654296,159,2239
0.2040228545665741,0.8947341442108154,160,2249
0.2845571041107178,0.8755874156951904,160,2253
0.3166196346282959,0.8679598987102508,161,2267
0.33138522505760193,0.8730481266975403,162,2281
0.3619828522205353,0.8314913630485534,163,2295
0.22156918048858643,0.8970934748649597,164,2299
0.3491911292076111,0.8716667175292969,164,2309
0.3108641803264618,0.86529660820961,165,2323
0.3190343976020813,0.8695918321609497,166,2337
0.16549921035766602,0.9063956141471863,167,2349
0.3708003759384155,0.8703524470329285,167,2351
0.3473967909812927,0.8735414266586303,168,2365
0.3482948839664459,0.8388374507427215,169,2379
0.30021873116493225,0.8631598234176636,170,2393
0.14932996034622192,0.9345189929008484,171,2399
0.35566845536231995,0.8732888162136078,171,2407
0.29820412397384644,0.880044960975647,172,2421
0.35985758900642395,0.8752237677574157,173,2435
0.25198352336883545,0.8785643577575684,174,2449
0.3320618271827698,0.8383343279361725,174,2449
0.42856574058532715,0.8745953619480134,175,2463
0.34927332401275635,0.8695986866950989,176,2477
0.3091121315956116,0.8625649392604828,177,2491
0.2000267505645752,0.8838381171226501,178,2499
0.3238799571990967,0.8309689104557038,178,2505
0.36431577801704407,0.862268990278244,179,2519
0.2817927896976471,0.8647863626480102,180,2533
0.33952486515045166,0.8455117464065551,181,2547
0.1369231641292572,0.9339240789413452,182,2549
0.35973799228668213,0.8724062323570252,182,2561
0.30166715383529663,0.8795145809650421,183,2575
0.4120863378047943,0.8715974748134613,184,2589
0.1291237324476242,0.9454270601272583,185,2599
0.3423594534397125,0.8633065819740295,185,2603
0.3344411253929138,0.8488541960716247,186,2617
0.3364139199256897,0.8734914422035217,187,2631
0.39025670289993286,0.871110451221466,188,2645
0.1286500096321106,0.9526219367980957,189,2649
0.3355691730976105,0.8727144956588745,189,2659
0.30438512563705444,0.8685287058353424,190,2673
0.4376397132873535,0.8708580017089844,191,2687
0.11883008480072021,0.9359332919120789,192,2699
0.33854082226753235,0.8678328454494476,192,2701
0.34699779748916626,0.8726506054401397,193,2715
0.3640575408935547,0.8762283086776733,194,2729
0.44127216935157776,0.8698802530765534,195,2743
0.10834699869155884,0.9532997012138367,196,2749
0.4164956212043762,0.8752901136875153,196,2757
0.3555380702018738,0.8423147082328797,197,2771
0.33946943283081055,0.8490013241767883,198,2785
0.22656594216823578,0.90810227394104,199,2799
0.3017211854457855,0.8807522535324097,199,2799
0.2999888062477112,0.8822471022605896,200,2813
0.32981401681900024,0.8520575344562531,201,2827
0.32086262106895447,0.8683769106864929,202,2841
0.3003571629524231,0.8341578245162964,203,2849
0.3336474299430847,0.8698445677757263,203,2855
0.3684137761592865,0.8716568350791931,204,2869
0.36128678917884827,0.8438222706317902,205,2883
0.3801373541355133,0.8750125169754028,206,2897
0.10878153890371323,0.9465663433074951,207,2899
0.36257249116897583,0.8737502634525299,207,2911
0.34748339653015137,0.8668764948844909,208,2925
0.40811872482299805,0.8780888080596924,209,2939
0.13384641706943512,0.9459494352340698,210,2949
0.3740873336791992,0.8717025935649871,210,2953
0.33683449029922485,0.8753067314624786,211,2967
0.35189712047576904,0.8783095836639404,212,2981
0.3705748915672302,0.8668241679668427,213,2995
0.09499917924404144,0.961857259273529,214,2999
0.4311520457267761,0.8728344678878784,214,3009
0.44141560792922974,0.8764525651931763,215,3023
0.3975992500782013,0.8724408507347107,216,3037
0.08476592600345612,0.9610259532928467,217,3049
0.3490966558456421,0.8581720411777496,217,3051
0.41486993432044983,0.8722478449344635,218,3065
0.34353283047676086,0.8714590787887573,219,3079
0.41126132011413574,0.8598978579044342,220,3093
0.23679384589195251,0.8864840269088745,221,3099
0.48286300897598267,0.8734222650527954,221,3107
0.41008830070495605,0.8591124057769776,222,3121
0.3709510266780853,0.860030347108841,223,3135
0.11026235669851303,0.9583779573440552,224,3149
0.34510284662246704,0.8557197093963623,224,3149
0.3716951608657837,0.8721010267734528,225,3163
0.376848042011261,0.873135757446289,226,3177
0.38916605710983276,0.8644937872886658,227,3191
0.07608397305011749,0.9731404185295105,228,3199
0.41342538595199585,0.8741353213787079,228,3205
0.5899625420570374,0.7935763657093048,229,3219
0.38121166825294495,0.8743729174137116,230,3233
0.3787516951560974,0.8612298727035522,231,3247
0.06849776953458786,0.9690793752670288,232,3249
0.37876206636428833,0.8741511881351471,232,3261
0.3448455333709717,0.8732289016246796,233,3275
0.35795801877975464,0.8757305681705475,234,3289
0.07902239263057709,0.9647828936576843,235,3299
0.37156328558921814,0.8757154405117035,235,3303
0.35103580355644226,0.864973658323288,236,3317
0.4795515537261963,0.8702985405921936,237,3331
0.39915794134140015,0.8350853800773621,238,3345
0.06691735982894897,0.9768123030662537,239,3349
0.372694194316864,0.8575357079505921,239,3359
0.3451152741909027,0.8792768120765686,240,3373
0.4250325560569763,0.867170661687851,241,3387
0.06797127425670624,0.9691473841667175,242,3399
0.4996599555015564,0.8701739132404327,242,3401
0.3888978064060211,0.8568309485912323,243,3415
0.36941617727279663,0.8697472512722015,244,3429
0.3942030072212219,0.8754845798015595,245,3443
0.052796583622694016,0.972888171672821,246,3449
0.4014267027378082,0.8657524526119232,246,3457
0.4276105463504791,0.8638805627822876,247,3471
0.3672075867652893,0.8759995698928833,248,3485
0.13303253054618835,0.9395393133163452,249,3499
0.5078881978988647,0.8717137157917023,249,3499
0.412504106760025,0.8747457563877106,250,3513
0.4532267451286316,0.8773633480072022,251,3527
0.43148207664489746,0.8746956169605256,252,3541
0.08909165859222412,0.9528557062149048,253,3549
0.4263680577278137,0.8798709154129029,253,3555
0.41378942131996155,0.8501922309398651,254,3569
0.6907469034194946,0.8687727391719818,255,3583
0.49306806921958923,0.8668693363666534,256,3597
0.1867247074842453,0.9228309392929077,257,3599
0.37353283166885376,0.8558779776096344,257,3611
0.3245111107826233,0.8783207893371582,258,3625
0.4748668670654297,0.8015713393688202,259,3639
0.15798012912273407,0.9092766642570496,260,3649
0.5340068340301514,0.8717560648918152,260,3653
0.3452063202857971,0.8538640558719635,261,3667
0.3609136939048767,0.8721222698688507,262,3681
0.36378663778305054,0.8791827917098999,263,3695
0.08128221333026886,0.9616362452507019,264,3699
0.4666691720485687,0.874040025472641,264,3709
0.43438225984573364,0.8714891135692596,265,3723
0.407814085483551,0.8435562968254089,266,3737
0.15515324473381042,0.9098315238952637,267,3749
0.4038887917995453,0.8564587235450745,267,3751
0.3901122212409973,0.8754633784294128,268,3765
0.38635748624801636,0.862072741985321,269,3779
0.5619632601737976,0.8730051994323731,270,3793
0.11873805522918701,0.9201804995536804,271,3799
0.394907683134079,0.8590209364891053,271,3807
0.38819727301597595,0.8575434148311615,272,3821
0.6200903654098511,0.8675449371337891,273,3835
0.2132444977760315,0.9165008068084717,274,3849
0.40666598081588745,0.8602392017841339,274,3849
0.503167450428009,0.8631382346153259,275,3863
0.4290284514427185,0.8597641706466674,276,3877
0.5163544416427612,0.8733672320842742,277,3891
0.07131429016590118,0.9561221599578857,278,3899
0.4550756514072418,0.8747874319553375,278,3905
0.4369560182094574,0.8757408142089844,279,3919
0.39870941638946533,0.8617164611816406,280,3933
0.4245280623435974,0.8667083799839019,281,3947
0.050300970673561096,0.9641186594963074,282,3949
0.5018109679222107,0.8639909446239471,282,3961
0.4739537835121155,0.873545628786087,283,3975
0.5195704102516174,0.8718149602413178,284,3989
0.04692864418029785,0.9775372743606567,285,3999
0.46255460381507874,0.8721580743789673,285,4003
0.45059385895729065,0.8713528454303742,286,4017
0.5163425207138062,0.871377420425415,287,4031
0.5108495354652405,0.8737998604774475,288,4045
0.04150449484586716,0.9836468696594238,289,4049
0.45704108476638794,0.8370787858963012,289,4059
0.5938298106193542,0.8719501912593841,290,4073
0.39785948395729065,0.8644180834293366,291,4087
0.040506936609745026,0.9848936796188354,292,4099
0.45010656118392944,0.8689779460430145,292,4101
0.9941655397415161,0.6658407390117645,293,4115
0.6986492872238159,0.8663660764694214,294,4129
0.40002354979515076,0.8742626190185547,295,4143
0.07468269020318985,0.9635138511657715,296,4149
0.46775466203689575,0.8758962213993072,296,4157
0.39224106073379517,0.8668361246585846,297,4171
0.409629762172699,0.8621046423912049,298,4185
0.18819698691368103,0.8910883665084839,299,4199
0.4770708680152893,0.8707759797573089,299,4199
0.48383432626724243,0.8766751408576965,300,4213
0.4952225685119629,0.8732738375663758,301,4227
0.45805755257606506,0.874957937002182,302,4241
0.1391724795103073,0.9208905696868896,303,4249
0.44309288263320923,0.8642849266529083,303,4255
0.5892077684402466,0.8710560917854309,304,4269
0.38607949018478394,0.8656163692474366,305,4283
0.5263460874557495,0.8729009449481964,306,4297
0.08218327164649963,0.9472469091415405,307,4299
0.4131658971309662,0.8710060834884643,307,4311
0.40696701407432556,0.8748942255973816,308,4325
0.4313755929470062,0.845359343290329,309,4339
0.05115869268774986,0.9802433848381042,310,4349
0.4614783227443695,0.8761869907379151,310,4353
0.4619196951389313,0.8694417119026184,311,4367
1.1404211521148682,0.863870507478714,312,4381
1.0314481258392334,0.8689561009407043,313,4395
0.23354899883270264,0.9155203700065613,314,4399
0.380635529756546,0.8642801165580749,314,4409
0.40511804819107056,0.8699381709098816,315,4423
0.36912408471107483,0.8680836319923401,316,4437
0.10889404267072678,0.9403742551803589,317,4449
0.41137757897377014,0.8666938543319702,317,4451
0.3702368140220642,0.8770059585571289,318,4465
0.47459396719932556,0.875686240196228,319,4479
0.4298037588596344,0.8421054482460022,320,4493
0.09134938567876816,0.9495765566825867,321,4499
0.3608289062976837,0.8649181365966797,321,4507
0.4160171449184418,0.8625475466251373,322,4521
0.4877622723579407,0.8745855569839478,323,4535
0.047389328479766846,0.9847542643547058,324,4549
0.4275054931640625,0.8751285672187805,324,4549
0.49924635887145996,0.8717777669429779,325,4563
0.4228735566139221,0.8682852745056152,326,4577
0.4534134268760681,0.8784060001373291,327,4591
0.042533427476882935,0.983859658241272,328,4599
0.5048514008522034,0.8745395243167877,328,4605
0.512499213218689,0.8754262506961823,329,4619
0.45944052934646606,0.8440519630908966,330,4633
0.5727986097335815,0.8719816625118255,331,4647
0.10918712615966797,0.9418632388114929,332,4649
0.47609347105026245,0.875394606590271,332,4661
0.4171043336391449,0.8659414052963257,333,4675
0.47951728105545044,0.8710373640060425,334,4689
0.12317872047424316,0.9023388624191284,335,4699
0.5636972784996033,0.8248868823051453,335,4703
0.44902533292770386,0.8662577152252198,336,4717
0.4481414258480072,0.8687713146209717,337,4731
0.6953170895576477,0.8683806717395782,338,4745
0.03821821138262749,0.9817502498626709,339,4749
0.5643202066421509,0.8739175856113434,339,4759
0.558631181716919,0.8722164988517761,340,4773
0.45107465982437134,0.8624553501605987,341,4787
0.04819227755069733,0.980040431022644,342,4799
0.45304545760154724,0.8596549272537232,342,4801
0.566585898399353,0.8752091526985168,343,4815
0.5222063064575195,0.8707108616828918,344,4829
0.45287609100341797,0.8741544544696808,345,4843
0.03418058156967163,0.9858624935150146,346,4849
0.6020986437797546,0.8722114205360413,346,4857
0.5523864030838013,0.8732036411762237,347,4871
0.4948534071445465,0.8730666279792786,348,4885
0.04378172382712364,0.9815970063209534,349,4899
0.5710572600364685,0.8722218334674835,349,4899
0.612444281578064,0.8728147149085999,350,4913
0.4641268253326416,0.869169169664383,351,4927
0.6859416961669922,0.8707399964332581,352,4941
0.02950715646147728,0.9875807762145996,353,4949
0.5500316023826599,0.8558575928211212,353,4955
0.6920644044876099,0.87132648229599,354,4969
0.5221779346466064,0.8534512460231781,355,4983
0.7438853979110718,0.8666297197341919,356,4997
0.027853956446051598,0.9887350797653198,357,4999
0.45625606179237366,0.8773912191390991,357,5011
0.5653213858604431,0.8720386803150177,358,5025
0.5978626012802124,0.8729124426841736,359,5039
0.02071142941713333,0.9909722208976746,360,5049
0.5848945379257202,0.8759296000003814,360,5053
0.5109344720840454,0.8763745069503784,361,5067
0.6472691893577576,0.8768445372581481,362,5081
0.46930399537086487,0.8683395743370056,363,5095
0.044233933091163635,0.9791569709777832,364,5099
0.5502455830574036,0.8662482559680938,364,5109
0.4622439444065094,0.8667482197284698,365,5123
0.5074190497398376,0.873231190443039,366,5137
0.0331261083483696,0.9845882654190063,367,5149
0.8717897534370422,0.8688423097133636,367,5151
0.5607117414474487,0.8251760900020599,368,5165
0.5554642081260681,0.8719951987266541,369,5179
0.6161996722221375,0.8730520844459534,370,5193
0.04584161192178726,0.9784478545188904,371,5199
0.5390996336936951,0.8688225448131561,371,5207
0.6752945184707642,0.8737792909145355,372,5221
0.5333137512207031,0.8709386110305786,373,5235
0.018502607941627502,0.9935846328735352,374,5249
0.6112580895423889,0.8700830817222596,374,5249
0.638626217842102,0.8763330996036529,375,5263
0.5251977443695068,0.8739985883235931,376,5277
0.5543063282966614,0.8713261902332305,377,5291
0.027249224483966827,0.9877678751945496,378,5299
0.5556681156158447,0.8724671125411987,378,5305
0.48864269256591797,0.8795532286167145,379,5319
